run_id,benchmark,topology,num_agents,num_events,num_claim_nodes,num_claim_edges,num_agent_edges,num_root_claims,num_final_claims,num_placeholder_claims,max_out_degree,max_in_degree,max_claim_depth,mean_claim_depth
MARBLE__dynamic_reputation__n8__s2__25,MARBLE,dynamic_reputation,8,41,41,65,39,8,1,0,6,2,5,2.073
MARBLE__dynamic_reputation__n8__s2__26,MARBLE,dynamic_reputation,8,41,41,65,39,8,1,0,6,2,5,2.073
MARBLE__dynamic_reputation__n8__s2__3,MARBLE,dynamic_reputation,8,41,41,65,39,8,1,0,6,2,5,2.073
MARBLE__dynamic_reputation__n8__s2__33,MARBLE,dynamic_reputation,8,41,41,65,39,8,1,0,6,2,5,2.073
MARBLE__full_mesh__n128__s0__19,MARBLE,full_mesh,128,161,160,4192,1697,41,1,86,33,128,3,0.689
MARBLE__full_mesh__n128__s0__25,MARBLE,full_mesh,128,161,160,4192,2385,65,1,62,33,128,3,0.52
MARBLE__full_mesh__n128__s0__26,MARBLE,full_mesh,128,161,160,4192,561,1,1,126,33,128,3,1.5
MARBLE__full_mesh__n128__s0__3,MARBLE,full_mesh,128,161,161,4192,3506,105,1,23,33,128,3,0.37
MARBLE__full_mesh__n128__s0__33,MARBLE,full_mesh,128,161,160,4192,3401,100,1,27,33,128,3,0.383
MARBLE__full_mesh__n128__s1__19,MARBLE,full_mesh,128,161,160,4192,656,5,1,122,33,128,3,1.342
MARBLE__full_mesh__n128__s1__25,MARBLE,full_mesh,128,161,160,4192,825,9,1,118,33,128,3,1.214
MARBLE__full_mesh__n128__s1__26,MARBLE,full_mesh,128,161,160,4192,2063,52,1,75,33,128,3,0.6
MARBLE__full_mesh__n128__s1__3,MARBLE,full_mesh,128,161,160,4192,561,1,1,126,33,128,3,1.5
MARBLE__full_mesh__n128__s1__33,MARBLE,full_mesh,128,161,160,4192,632,4,1,123,33,128,3,1.378
MARBLE__full_mesh__n128__s2__19,MARBLE,full_mesh,128,161,161,4192,1732,41,1,87,33,128,3,0.689
MARBLE__full_mesh__n128__s2__25,MARBLE,full_mesh,128,161,160,4192,1398,29,1,98,33,128,3,0.823
MARBLE__full_mesh__n128__s2__26,MARBLE,full_mesh,128,161,160,4192,3155,93,1,34,33,128,3,0.405
MARBLE__full_mesh__n128__s2__3,MARBLE,full_mesh,128,161,161,4192,4060,123,1,5,33,128,3,0.327
MARBLE__full_mesh__n128__s2__33,MARBLE,full_mesh,128,161,160,4192,561,1,1,126,33,128,3,1.5
MARBLE__full_mesh__n16__s0__19,MARBLE,full_mesh,16,37,37,316,156,6,1,10,21,16,3,1.222
MARBLE__full_mesh__n16__s0__25,MARBLE,full_mesh,16,37,37,316,186,7,1,9,21,16,3,1.179
MARBLE__full_mesh__n16__s0__26,MARBLE,full_mesh,16,37,37,316,196,13,1,3,21,16,3,0.971
MARBLE__full_mesh__n16__s0__3,MARBLE,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
MARBLE__full_mesh__n16__s0__33,MARBLE,full_mesh,16,37,37,316,160,6,1,10,21,16,3,1.222
MARBLE__full_mesh__n16__s1__19,MARBLE,full_mesh,16,37,37,316,130,1,1,15,21,16,3,1.5
MARBLE__full_mesh__n16__s1__25,MARBLE,full_mesh,16,37,37,316,130,1,1,15,21,16,3,1.5
MARBLE__full_mesh__n16__s1__26,MARBLE,full_mesh,16,37,37,316,130,1,1,15,21,16,3,1.5
MARBLE__full_mesh__n16__s1__3,MARBLE,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
MARBLE__full_mesh__n16__s1__33,MARBLE,full_mesh,16,37,37,316,130,1,1,15,21,16,3,1.5
MARBLE__full_mesh__n16__s2__19,MARBLE,full_mesh,16,37,37,316,135,3,1,13,21,16,3,1.375
MARBLE__full_mesh__n16__s2__25,MARBLE,full_mesh,16,37,37,316,169,8,1,8,21,16,3,1.138
MARBLE__full_mesh__n16__s2__26,MARBLE,full_mesh,16,37,37,316,188,12,1,4,21,16,3,1.0
MARBLE__full_mesh__n16__s2__3,MARBLE,full_mesh,16,37,37,316,207,14,1,2,21,16,3,0.943
MARBLE__full_mesh__n16__s2__33,MARBLE,full_mesh,16,37,37,316,130,1,1,15,21,16,3,1.5
MARBLE__full_mesh__n32__s0__19,MARBLE,full_mesh,32,57,57,776,373,14,1,18,25,32,3,1.0
MARBLE__full_mesh__n32__s0__25,MARBLE,full_mesh,32,57,56,776,242,2,1,29,25,32,3,1.444
MARBLE__full_mesh__n32__s0__26,MARBLE,full_mesh,32,57,56,776,513,25,1,6,25,32,3,0.78
MARBLE__full_mesh__n32__s0__3,MARBLE,full_mesh,32,57,57,776,517,25,1,7,25,32,3,0.78
MARBLE__full_mesh__n32__s0__33,MARBLE,full_mesh,32,57,56,776,356,11,1,20,25,32,3,1.083
MARBLE__full_mesh__n32__s1__19,MARBLE,full_mesh,32,57,56,776,301,6,1,25,25,32,3,1.258
MARBLE__full_mesh__n32__s1__25,MARBLE,full_mesh,32,57,56,776,267,6,1,25,25,32,3,1.258
MARBLE__full_mesh__n32__s1__26,MARBLE,full_mesh,32,57,56,776,244,3,1,28,25,32,3,1.393
MARBLE__full_mesh__n32__s1__3,MARBLE,full_mesh,32,57,56,776,223,1,1,30,25,32,3,1.5
MARBLE__full_mesh__n32__s1__33,MARBLE,full_mesh,32,57,56,776,411,17,1,14,25,32,3,0.929
MARBLE__full_mesh__n32__s2__19,MARBLE,full_mesh,32,57,56,776,223,1,1,30,25,32,3,1.5
MARBLE__full_mesh__n32__s2__25,MARBLE,full_mesh,32,57,56,776,325,9,1,22,25,32,3,1.147
MARBLE__full_mesh__n32__s2__26,MARBLE,full_mesh,32,57,56,776,589,30,1,1,25,32,3,0.709
MARBLE__full_mesh__n32__s2__3,MARBLE,full_mesh,32,57,56,776,223,1,1,30,25,32,3,1.5
MARBLE__full_mesh__n32__s2__33,MARBLE,full_mesh,32,57,56,776,223,1,1,30,25,32,3,1.5
MARBLE__full_mesh__n64__s0__19,MARBLE,full_mesh,64,93,92,1828,602,10,1,53,29,64,3,1.154
MARBLE__full_mesh__n64__s0__25,MARBLE,full_mesh,64,93,93,1828,1580,57,1,7,29,64,3,0.523
MARBLE__full_mesh__n64__s0__26,MARBLE,full_mesh,64,93,92,1828,823,22,1,41,29,64,3,0.882
MARBLE__full_mesh__n64__s0__3,MARBLE,full_mesh,64,93,92,1828,456,3,1,60,29,64,3,1.406
MARBLE__full_mesh__n64__s0__33,MARBLE,full_mesh,64,93,92,1828,411,2,1,61,29,64,3,1.452
MARBLE__full_mesh__n64__s1__19,MARBLE,full_mesh,64,93,92,1828,473,4,1,59,29,64,3,1.364
MARBLE__full_mesh__n64__s1__25,MARBLE,full_mesh,64,93,92,1828,740,19,1,44,29,64,3,0.938
MARBLE__full_mesh__n64__s1__26,MARBLE,full_mesh,64,93,93,1828,1305,43,1,21,29,64,3,0.625
MARBLE__full_mesh__n64__s1__3,MARBLE,full_mesh,64,93,93,1828,1594,60,1,4,29,64,3,0.506
MARBLE__full_mesh__n64__s1__33,MARBLE,full_mesh,64,181,179,3340,998,29,1,97,29,64,3,0.963
MARBLE__full_mesh__n64__s2__19,MARBLE,full_mesh,64,93,92,1828,588,9,1,54,29,64,3,1.184
MARBLE__full_mesh__n64__s2__25,MARBLE,full_mesh,64,93,92,1828,474,5,1,58,29,64,3,1.324
MARBLE__full_mesh__n64__s2__26,MARBLE,full_mesh,64,93,92,1828,402,1,1,62,29,64,3,1.5
MARBLE__full_mesh__n64__s2__3,MARBLE,full_mesh,64,93,93,1828,1498,54,1,10,29,64,3,0.542
MARBLE__full_mesh__n64__s2__33,MARBLE,full_mesh,64,170,169,2647,1271,60,1,67,29,64,3,0.569
MARBLE__full_mesh__n8__s0__19,MARBLE,full_mesh,8,25,25,120,57,1,1,7,8,8,3,1.5
MARBLE__full_mesh__n8__s0__25,MARBLE,full_mesh,8,25,25,120,57,5,1,3,8,8,3,1.227
MARBLE__full_mesh__n8__s0__26,MARBLE,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
MARBLE__full_mesh__n8__s0__3,MARBLE,full_mesh,8,25,25,120,57,4,1,4,8,8,3,1.286
MARBLE__full_mesh__n8__s0__33,MARBLE,full_mesh,8,25,25,120,57,4,1,4,8,8,3,1.286
MARBLE__full_mesh__n8__s1__19,MARBLE,full_mesh,8,25,25,120,57,5,1,3,8,8,3,1.227
MARBLE__full_mesh__n8__s1__25,MARBLE,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
MARBLE__full_mesh__n8__s1__26,MARBLE,full_mesh,8,25,25,120,57,2,1,6,8,8,3,1.421
MARBLE__full_mesh__n8__s1__3,MARBLE,full_mesh,8,25,25,120,57,7,1,1,8,8,3,1.125
MARBLE__full_mesh__n8__s1__33,MARBLE,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
MARBLE__full_mesh__n8__s2__19,MARBLE,full_mesh,8,25,25,120,57,2,1,6,8,8,3,1.421
MARBLE__full_mesh__n8__s2__25,MARBLE,full_mesh,8,25,25,120,57,1,1,7,8,8,3,1.5
MARBLE__full_mesh__n8__s2__26,MARBLE,full_mesh,8,25,25,120,57,1,1,7,8,8,3,1.5
MARBLE__full_mesh__n8__s2__3,MARBLE,full_mesh,8,25,25,120,57,3,1,5,8,8,3,1.35
MARBLE__full_mesh__n8__s2__33,MARBLE,full_mesh,8,25,25,120,57,3,1,5,8,8,3,1.35
MARBLE__hybrid_modular__n128__s0__19,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s0__25,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s0__26,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s0__3,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s0__33,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s1__19,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s1__25,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s1__26,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s1__3,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s1__33,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s2__19,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s2__25,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s2__26,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s2__3,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n128__s2__33,MARBLE,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
MARBLE__hybrid_modular__n16__s0__19,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s0__25,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s0__26,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s0__3,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s0__33,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s1__19,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s1__25,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s1__26,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s1__3,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s1__33,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s2__19,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s2__25,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s2__26,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s2__3,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n16__s2__33,MARBLE,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
MARBLE__hybrid_modular__n32__s0__19,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s0__25,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s0__26,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s0__3,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s0__33,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s1__19,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s1__25,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s1__26,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s1__3,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s1__33,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s2__19,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s2__25,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s2__26,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s2__3,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n32__s2__33,MARBLE,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
MARBLE__hybrid_modular__n64__s0__19,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s0__25,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s0__26,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s0__3,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s0__33,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s1__19,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s1__25,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s1__26,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s1__3,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s1__33,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s2__19,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s2__25,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s2__26,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s2__3,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n64__s2__33,MARBLE,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
MARBLE__hybrid_modular__n8__s0__19,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s0__25,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s0__26,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s0__3,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s0__33,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s1__19,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s1__25,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s1__26,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s1__3,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s1__33,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s2__19,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s2__25,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s2__26,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s2__3,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__hybrid_modular__n8__s2__33,MARBLE,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
MARBLE__sparse_mesh__n128__s0__19,MARBLE,sparse_mesh,128,161,146,224,111,48,1,65,4,128,3,0.63
MARBLE__sparse_mesh__n128__s0__25,MARBLE,sparse_mesh,128,161,147,224,139,66,1,48,4,128,3,0.515
MARBLE__sparse_mesh__n128__s0__26,MARBLE,sparse_mesh,128,161,145,224,133,60,1,52,4,128,3,0.548
MARBLE__sparse_mesh__n128__s0__3,MARBLE,sparse_mesh,128,161,148,224,130,65,1,50,4,128,3,0.52
MARBLE__sparse_mesh__n128__s0__33,MARBLE,sparse_mesh,128,161,144,224,103,39,1,72,4,128,3,0.708
MARBLE__sparse_mesh__n128__s1__19,MARBLE,sparse_mesh,128,161,151,224,136,67,1,51,4,128,3,0.51
MARBLE__sparse_mesh__n128__s1__25,MARBLE,sparse_mesh,128,161,149,224,113,52,1,64,4,128,3,0.6
MARBLE__sparse_mesh__n128__s1__26,MARBLE,sparse_mesh,128,161,151,224,127,62,1,56,4,128,3,0.537
MARBLE__sparse_mesh__n128__s1__3,MARBLE,sparse_mesh,128,161,152,224,146,76,1,43,4,128,3,0.468
MARBLE__sparse_mesh__n128__s1__33,MARBLE,sparse_mesh,128,161,148,224,100,41,1,74,4,128,3,0.689
MARBLE__sparse_mesh__n128__s2__19,MARBLE,sparse_mesh,128,161,148,224,111,53,1,62,5,128,3,0.593
MARBLE__sparse_mesh__n128__s2__25,MARBLE,sparse_mesh,128,161,151,224,124,60,1,58,5,128,3,0.548
MARBLE__sparse_mesh__n128__s2__26,MARBLE,sparse_mesh,128,161,151,224,119,62,1,56,5,128,3,0.537
MARBLE__sparse_mesh__n128__s2__3,MARBLE,sparse_mesh,128,161,151,224,124,65,1,53,5,128,3,0.52
MARBLE__sparse_mesh__n128__s2__33,MARBLE,sparse_mesh,128,161,147,224,87,38,1,76,5,128,3,0.718
MARBLE__sparse_mesh__n16__s0__19,MARBLE,sparse_mesh,16,37,35,76,54,12,1,2,5,16,3,1.0
MARBLE__sparse_mesh__n16__s0__25,MARBLE,sparse_mesh,16,37,33,76,47,6,1,6,5,16,3,1.222
MARBLE__sparse_mesh__n16__s0__26,MARBLE,sparse_mesh,16,37,33,76,44,4,1,8,5,16,3,1.32
MARBLE__sparse_mesh__n16__s0__3,MARBLE,sparse_mesh,16,37,33,76,45,5,1,7,5,16,3,1.269
MARBLE__sparse_mesh__n16__s0__33,MARBLE,sparse_mesh,16,37,33,76,44,4,1,8,5,16,3,1.32
MARBLE__sparse_mesh__n16__s1__19,MARBLE,sparse_mesh,16,37,35,76,48,8,1,6,6,16,3,1.138
MARBLE__sparse_mesh__n16__s1__25,MARBLE,sparse_mesh,16,37,34,76,45,7,1,6,6,16,3,1.179
MARBLE__sparse_mesh__n16__s1__26,MARBLE,sparse_mesh,16,37,35,76,47,9,1,5,6,16,3,1.1
MARBLE__sparse_mesh__n16__s1__3,MARBLE,sparse_mesh,16,37,35,76,47,8,1,6,6,16,3,1.138
MARBLE__sparse_mesh__n16__s1__33,MARBLE,sparse_mesh,16,37,34,76,43,6,1,7,6,16,3,1.222
MARBLE__sparse_mesh__n16__s2__19,MARBLE,sparse_mesh,16,37,36,76,50,11,1,4,7,16,3,1.031
MARBLE__sparse_mesh__n16__s2__25,MARBLE,sparse_mesh,16,37,35,76,44,8,1,6,7,16,3,1.138
MARBLE__sparse_mesh__n16__s2__26,MARBLE,sparse_mesh,16,37,36,76,46,11,1,4,7,16,3,1.031
MARBLE__sparse_mesh__n16__s2__3,MARBLE,sparse_mesh,16,37,36,76,45,10,1,5,7,16,3,1.065
MARBLE__sparse_mesh__n16__s2__33,MARBLE,sparse_mesh,16,37,36,76,47,9,1,6,7,16,3,1.1
MARBLE__sparse_mesh__n32__s0__19,MARBLE,sparse_mesh,32,57,53,104,83,24,1,4,6,32,3,0.796
MARBLE__sparse_mesh__n32__s0__25,MARBLE,sparse_mesh,32,57,49,104,66,13,1,11,6,32,3,1.026
MARBLE__sparse_mesh__n32__s0__26,MARBLE,sparse_mesh,32,57,53,104,67,18,1,10,6,32,3,0.907
MARBLE__sparse_mesh__n32__s0__3,MARBLE,sparse_mesh,32,57,52,104,69,18,1,9,6,32,3,0.907
MARBLE__sparse_mesh__n32__s0__33,MARBLE,sparse_mesh,32,57,49,104,64,12,1,12,6,32,3,1.054
MARBLE__sparse_mesh__n32__s1__19,MARBLE,sparse_mesh,32,57,53,104,62,16,1,12,5,32,3,0.951
MARBLE__sparse_mesh__n32__s1__25,MARBLE,sparse_mesh,32,57,53,104,55,13,1,15,5,32,3,1.026
MARBLE__sparse_mesh__n32__s1__26,MARBLE,sparse_mesh,32,57,56,104,65,21,1,10,5,32,3,0.848
MARBLE__sparse_mesh__n32__s1__3,MARBLE,sparse_mesh,32,57,53,104,65,17,1,11,5,32,3,0.929
MARBLE__sparse_mesh__n32__s1__33,MARBLE,sparse_mesh,32,57,52,104,55,12,1,15,5,32,3,1.054
MARBLE__sparse_mesh__n32__s2__19,MARBLE,sparse_mesh,32,57,52,104,64,16,1,11,5,32,3,0.951
MARBLE__sparse_mesh__n32__s2__25,MARBLE,sparse_mesh,32,57,53,104,60,17,1,11,5,32,3,0.929
MARBLE__sparse_mesh__n32__s2__26,MARBLE,sparse_mesh,32,57,52,104,62,17,1,10,5,32,3,0.929
MARBLE__sparse_mesh__n32__s2__3,MARBLE,sparse_mesh,32,57,54,104,68,21,1,8,5,32,3,0.848
MARBLE__sparse_mesh__n32__s2__33,MARBLE,sparse_mesh,32,57,50,104,53,10,1,15,5,32,3,1.114
MARBLE__sparse_mesh__n64__s0__19,MARBLE,sparse_mesh,64,93,91,148,85,26,1,36,4,64,3,0.818
MARBLE__sparse_mesh__n64__s0__25,MARBLE,sparse_mesh,64,93,90,148,81,23,1,38,4,64,3,0.865
MARBLE__sparse_mesh__n64__s0__26,MARBLE,sparse_mesh,64,93,89,148,80,24,1,36,4,64,3,0.849
MARBLE__sparse_mesh__n64__s0__3,MARBLE,sparse_mesh,64,93,89,148,105,38,1,22,4,64,3,0.672
MARBLE__sparse_mesh__n64__s0__33,MARBLE,sparse_mesh,64,93,88,148,72,17,1,42,4,64,3,0.978
MARBLE__sparse_mesh__n64__s1__19,MARBLE,sparse_mesh,64,93,84,148,77,26,1,29,5,64,3,0.818
MARBLE__sparse_mesh__n64__s1__25,MARBLE,sparse_mesh,64,93,84,148,88,33,1,22,5,64,3,0.726
MARBLE__sparse_mesh__n64__s1__26,MARBLE,sparse_mesh,64,93,83,148,71,22,1,32,5,64,3,0.882
MARBLE__sparse_mesh__n64__s1__3,MARBLE,sparse_mesh,64,93,82,148,74,25,1,28,5,64,3,0.833
MARBLE__sparse_mesh__n64__s1__33,MARBLE,sparse_mesh,64,93,83,148,55,16,1,38,5,64,3,1.0
MARBLE__sparse_mesh__n64__s2__19,MARBLE,sparse_mesh,64,93,83,148,95,30,1,24,5,64,3,0.763
MARBLE__sparse_mesh__n64__s2__25,MARBLE,sparse_mesh,64,93,84,148,92,31,1,24,5,64,3,0.75
MARBLE__sparse_mesh__n64__s2__26,MARBLE,sparse_mesh,64,93,84,148,92,32,1,23,5,64,3,0.738
MARBLE__sparse_mesh__n64__s2__3,MARBLE,sparse_mesh,64,93,86,148,95,36,1,21,5,64,3,0.692
MARBLE__sparse_mesh__n64__s2__33,MARBLE,sparse_mesh,64,93,82,148,85,22,1,31,5,64,3,0.882
MARBLE__sparse_mesh__n8__s0__19,MARBLE,sparse_mesh,8,25,24,56,29,4,1,3,4,8,3,1.286
MARBLE__sparse_mesh__n8__s0__25,MARBLE,sparse_mesh,8,25,24,56,29,3,1,4,4,8,3,1.35
MARBLE__sparse_mesh__n8__s0__26,MARBLE,sparse_mesh,8,25,25,56,29,5,1,3,4,8,3,1.227
MARBLE__sparse_mesh__n8__s0__3,MARBLE,sparse_mesh,8,25,25,56,29,4,1,4,4,8,3,1.286
MARBLE__sparse_mesh__n8__s0__33,MARBLE,sparse_mesh,8,25,24,56,29,2,1,5,4,8,3,1.421
MARBLE__sparse_mesh__n8__s1__19,MARBLE,sparse_mesh,8,25,25,56,29,5,1,3,6,8,3,1.227
MARBLE__sparse_mesh__n8__s1__25,MARBLE,sparse_mesh,8,25,25,56,29,7,1,1,6,8,3,1.125
MARBLE__sparse_mesh__n8__s1__26,MARBLE,sparse_mesh,8,25,23,56,29,4,1,2,6,8,3,1.286
MARBLE__sparse_mesh__n8__s1__3,MARBLE,sparse_mesh,8,25,23,56,29,4,1,2,6,8,3,1.286
MARBLE__sparse_mesh__n8__s1__33,MARBLE,sparse_mesh,8,25,24,56,29,5,1,2,6,8,3,1.227
MARBLE__sparse_mesh__n8__s2__19,MARBLE,sparse_mesh,8,25,24,56,29,7,1,0,6,8,3,1.125
MARBLE__sparse_mesh__n8__s2__25,MARBLE,sparse_mesh,8,25,23,56,29,3,1,3,6,8,3,1.35
MARBLE__sparse_mesh__n8__s2__26,MARBLE,sparse_mesh,8,25,23,56,29,2,1,4,6,8,3,1.421
